plaque6,,plaque5,,plaque4,,plaque3,,plaquenoire,,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,
1071,62.32341385,1071,44.88778687,1071,50.6089325,1071,54.98361588,1071,5.7216115,
1070,62.30435944,1070,44.86268616,1070,50.58077621,1070,54.95854568,1070,5.73026371,
1069,62.31643677,1069,44.83654404,1069,50.55344772,1069,54.94417572,1069,5.72910881,
1068,62.28404236,1068,44.8167305,1068,50.52664185,1068,54.9105835,1068,5.724537373,
1067,62.27123642,1067,44.78240967,1067,50.496315,1067,54.89128876,1067,5.731215,
1066,62.27079773,1066,44.78817749,1066,50.46870041,1066,54.8711319,1066,5.720687866,
1065,62.24873734,1065,44.73419952,1065,50.45264816,1065,54.83936691,1065,5.728877544,
1064,62.24485016,1064,44.71910477,1064,50.42689896,1064,54.81154251,1064,5.724654198,
1063,62.25354767,1063,44.7191124,1063,50.40236664,1063,54.78249741,1063,5.721018314,
1062,62.18183517,1062,44.64177704,1062,50.3437233,1062,54.73696518,1062,5.719025612,
1061,62.22630692,1061,44.65780258,1061,50.35495758,1061,54.73770523,1061,5.717940807,
1060,62.20087433,1060,44.64264679,1060,50.32110214,1060,54.71293259,1060,5.718197823,
1059,62.17318344,1059,44.59703827,1059,50.27496338,1059,54.67530441,1059,5.716391563,
1058,62.19041824,1058,44.58442307,1058,50.27189255,1058,54.6540184,1058,5.718180656,
1057,62.14287186,1057,44.55413055,1057,50.24200058,1057,54.59957123,1057,5.720077038,
1056,62.16008759,1056,44.53285217,1056,50.19591522,1056,54.58446884,1056,5.71125412,
1055,62.12340546,1055,44.50863266,1055,50.1584053,1055,54.58909988,1055,5.710499287,
1054,62.0933609,1054,44.47260666,1054,50.15135574,1054,54.51515961,1054,5.711475849,
1053,62.09495544,1053,44.46193314,1053,50.11528015,1053,54.51087952,1053,5.704521179,
1052,62.11830902,1052,44.43777084,1052,50.09496689,1052,54.48731613,1052,5.705724716,
1051,62.07162857,1051,44.42093658,1051,50.07211685,1051,54.4507637,1051,5.711310863,
1050,62.06873703,1050,44.3780098,1050,50.03289413,1050,54.42407227,1050,5.698803425,
1049,62.05145264,1049,44.35384369,1049,50.02571869,1049,54.40608978,1049,5.695463181,
1048,62.0227356,1048,44.32321548,1048,49.97665405,1048,54.36286926,1048,5.697803497,
1047,62.03208542,1047,44.33024216,1047,49.95899963,1047,54.34743118,1047,5.698410511,
1046,62.03157806,1046,44.27767563,1046,49.95347977,1046,54.32218933,1046,5.691862106,
1045,61.99355316,1045,44.25541306,1045,49.89653015,1045,54.27974319,1045,5.686878204,
1044,61.98183823,1044,44.23374939,1044,49.87852097,1044,54.24912643,1044,5.692243099,
1043,61.98806,1043,44.21106339,1043,49.85449982,1043,54.24088287,1043,5.690762043,
1042,61.95226288,1042,44.18954849,1042,49.81748962,1042,54.21511078,1042,5.691473484,
1041,61.97841644,1041,44.17256546,1041,49.81293869,1041,54.18763733,1041,5.68390131,
1040,61.93722916,1040,44.1427269,1040,49.77927017,1040,54.13411713,1040,5.678403378,
1039,61.93362045,1039,44.10538864,1039,49.72315979,1039,54.12023163,1039,5.673071861,
1038,61.90942001,1038,44.08898544,1038,49.71750259,1038,54.10676575,1038,5.680667877,
1037,61.88895035,1037,44.06924438,1037,49.69158936,1037,54.04681015,1037,5.672351837,
1036,61.92015457,1036,44.05534744,1036,49.66295624,1036,54.04495621,1036,5.679152012,
1035,61.86123657,1035,44.02099991,1035,49.62750626,1035,53.99753952,1035,5.679013729,
1034,61.85813141,1034,43.98274612,1034,49.60036087,1034,53.97053909,1034,5.671117783,
1033,61.86405563,1033,43.9572525,1033,49.57870865,1033,53.95426178,1033,5.661914825,
1032,61.84557724,1032,43.96577835,1032,49.56136322,1032,53.9255867,1032,5.65950346,
1031,61.82682419,1031,43.91347122,1031,49.53288651,1031,53.89702225,1031,5.669937611,
1030,61.79956055,1030,43.88440323,1030,49.49380875,1030,53.86116028,1030,5.662597179,
1029,61.82704163,1029,43.87904358,1029,49.49349594,1029,53.87028885,1029,5.668701172,
1028,61.7815361,1028,43.83385468,1028,49.43041992,1028,53.80332565,1028,5.650353909,
1027,61.79881287,1027,43.82014465,1027,49.42032242,1027,53.79659653,1027,5.652142048,
1026,61.76279068,1026,43.78733826,1026,49.3888588,1026,53.73887253,1026,5.652232647,
1025,61.75996017,1025,43.76959991,1025,49.34708023,1025,53.73808289,1025,5.650811195,
1024,61.74048615,1024,43.74077606,1024,49.33293915,1024,53.7039032,1024,5.643545151,
1023,61.72840118,1023,43.7174263,1023,49.30612564,1023,53.66641235,1023,5.634191036,
1022,61.71107864,1022,43.68353271,1022,49.28258514,1022,53.62538528,1022,5.642622471,
1021,61.68590927,1021,43.65024948,1021,49.25730896,1021,53.61030579,1021,5.631335258,
1020,61.68584061,1020,43.64365768,1020,49.22980118,1020,53.58938599,1020,5.632423878,
1019,61.68909836,1019,43.62477493,1019,49.20660019,1019,53.55529785,1019,5.636536598,
1018,61.6542511,1018,43.57600784,1018,49.16752625,1018,53.51408005,1018,5.629697323,
1017,61.64189529,1017,43.55706406,1017,49.14926147,1017,53.49484253,1017,5.617437363,
1016,61.64864731,1016,43.53078079,1016,49.10760498,1016,53.46582413,1016,5.62583065,
1015,61.63746643,1015,43.516716,1015,49.10203934,1015,53.43096161,1015,5.627901077,
1014,61.60605621,1014,43.47494507,1014,49.061306,1014,53.39025879,1014,5.61853838,
1013,61.60525513,1013,43.4538002,1013,49.03173828,1013,53.38124466,1013,5.613798141,
1012,61.57344437,1012,43.44428635,1012,49.01398087,1012,53.33408737,1012,5.618924141,
1011,61.58275604,1011,43.40751648,1011,48.98318863,1011,53.31519699,1011,5.607384682,
1010,61.56040573,1010,43.38205719,1010,48.95011902,1010,53.28255844,1010,5.61448431,
1009,61.54805374,1009,43.34354782,1009,48.92910385,1009,53.25790024,1009,5.608258247,
1008,61.55329514,1008,43.3404274,1008,48.91825867,1008,53.24203491,1008,5.601073742,
1007,61.52699661,1007,43.30371475,1007,48.87308884,1007,53.20314789,1007,5.60425806,
1006,61.5070343,1006,43.27108383,1006,48.84547424,1006,53.17065811,1006,5.600267887,
1005,61.50913239,1005,43.25678253,1005,48.82189941,1005,53.15174866,1005,5.599989414,
1004,61.50013351,1004,43.22278214,1004,48.79663086,1004,53.10686874,1004,5.582360268,
1003,61.49687958,1003,43.20994949,1003,48.77528381,1003,53.08569717,1003,5.598963261,
1002,61.4559288,1002,43.17440033,1002,48.74220657,1002,53.04606628,1002,5.588874817,
1001,61.4535675,1001,43.14984131,1001,48.71549606,1001,53.00203705,1001,5.588025093,
1000,61.44278717,1000,43.1137886,1000,48.68256378,1000,52.97670364,1000,5.584597111,
999,61.40355301,999,43.07402039,999,48.64339066,999,52.93764496,999,5.576539516,
998,61.4318428,998,43.08741379,998,48.63756943,998,52.92958069,998,5.572210312,
997,61.396492,997,43.03491974,997,48.61062622,997,52.89116669,997,5.569991589,
996,61.38537598,996,43.00585556,996,48.58397675,996,52.85816956,996,5.576218128,
995,61.39713669,995,43.00098801,995,48.56301498,995,52.8627739,995,5.575732708,
994,61.36996078,994,42.96257019,994,48.53885651,994,52.81650543,994,5.565789223,
993,61.36770248,993,42.9393425,993,48.5137825,993,52.80215836,993,5.56537962,
992,61.35168076,992,42.90646744,992,48.46886826,992,52.76176834,992,5.555073738,
991,61.34144211,991,42.88592148,991,48.44225693,991,52.72218704,991,5.561984539,
990,61.32796478,990,42.86354446,990,48.42416382,990,52.69380951,990,5.556405544,
989,61.29888916,989,42.82446671,989,48.39025116,989,52.65694809,989,5.551953316,
988,61.290802,988,42.7977829,988,48.36977386,988,52.63020325,988,5.550988197,
987,61.27260208,987,42.76003647,987,48.32706451,987,52.5981369,987,5.546064854,
986,61.27166748,986,42.74346161,986,48.31587601,986,52.56930542,986,5.539155483,
985,61.27043915,985,42.72445297,985,48.2993927,985,52.54558945,985,5.543766499,
984,61.25445938,984,42.69432068,984,48.26138306,984,52.51519775,984,5.548502922,
983,61.23338318,983,42.66802216,983,48.23118591,983,52.47581482,983,5.536323547,
982,61.22266769,982,42.6291275,982,48.19079971,982,52.4473381,982,5.530656338,
981,61.20519638,981,42.60247421,981,48.16307068,981,52.40659714,981,5.525021076,
980,61.17911911,980,42.58056259,980,48.13409042,980,52.37150192,980,5.525465012,
979,61.15930557,979,42.54092407,979,48.10297775,979,52.33615494,979,5.524407864,
978,61.15991974,978,42.52926254,978,48.08834457,978,52.31778717,978,5.514335632,
977,61.15506363,977,42.49462891,977,48.0560379,977,52.28554535,977,5.513627529,
976,61.1385994,976,42.47405624,976,48.02932739,976,52.26191711,976,5.512994766,
975,61.13994598,975,42.44363403,975,48.00365067,975,52.24069214,975,5.514944077,
974,61.12543869,974,42.41828156,974,47.97254562,974,52.18935013,974,5.505754948,
973,61.10691452,973,42.39491272,973,47.94538879,973,52.16287994,973,5.509982109,
972,61.08625412,972,42.37240982,972,47.92481613,972,52.1387825,972,5.506125927,
971,61.0680275,971,42.32144928,971,47.8827858,971,52.10099792,971,5.494534492,
970,61.06097794,970,42.30054855,970,47.86227798,970,52.07167816,970,5.499072552,
969,61.05868912,969,42.27745819,969,47.84109497,969,52.05368423,969,5.493401527,
968,61.05275726,968,42.24731064,968,47.80755234,968,52.02561569,968,5.491765976,
967,61.03825378,967,42.21220779,967,47.77489853,967,51.9791069,967,5.486722469,
966,61.0166893,966,42.19569016,966,47.74800873,966,51.9543457,966,5.484218597,
965,61.01025391,965,42.17102432,965,47.71360779,965,51.91928864,965,5.488102913,
964,60.99336243,964,42.1231575,964,47.68215561,964,51.88412094,964,5.483487606,
963,60.99013138,963,42.10554504,963,47.67031097,963,51.85751343,963,5.479074478,
962,60.97068024,962,42.07495499,962,47.63680267,962,51.82506561,962,5.469022751,
961,60.96100616,961,42.03769302,961,47.60076904,961,51.79008102,961,5.463654995,
960,60.95165634,960,42.01625443,960,47.58166885,960,51.75839615,960,5.475518227,
959,60.92706299,959,41.98109436,959,47.54486847,959,51.72732544,959,5.462710381,
958,60.91665649,958,41.95312119,958,47.51983643,958,51.69540024,958,5.463446617,
957,60.91120148,957,41.92183685,957,47.49103928,957,51.65501785,957,5.450917721,
956,60.88942337,956,41.88647842,956,47.45503998,956,51.62361145,956,5.454001427,
955,60.88673019,955,41.86283493,955,47.43084717,955,51.6033783,955,5.455330849,
954,60.86759567,954,41.84389877,954,47.41272354,954,51.5562706,954,5.443229675,
953,60.8519783,953,41.79735947,953,47.37687302,953,51.52944183,953,5.44383955,
952,60.84144592,952,41.76708221,952,47.3490448,952,51.50176239,952,5.449336529,
951,60.83555222,951,41.74760056,951,47.32929611,951,51.47954941,951,5.446692944,
950,60.82334518,950,41.71302032,950,47.29773712,950,51.43710327,950,5.444964409,
949,60.81282425,949,41.67939758,949,47.27048492,949,51.39936066,949,5.434186935,
948,60.80173111,948,41.64838028,948,47.23530197,948,51.37227631,948,5.436718941,
947,60.78641891,947,41.6104393,947,47.20759201,947,51.3384285,947,5.433600426,
946,60.78111649,946,41.5874939,946,47.18499756,946,51.3129425,946,5.426813126,
945,60.76558685,945,41.55510712,945,47.15210342,945,51.27576065,945,5.425071239,
944,60.75136566,944,41.53544235,944,47.13134766,944,51.233284,944,5.419929028,
943,60.75322723,943,41.50626755,943,47.10945129,943,51.22387314,943,5.429087639,
942,60.73607254,942,41.46992111,942,47.08812714,942,51.18766403,942,5.428349972,
941,60.72317505,941,41.44215393,941,47.05725479,941,51.15426636,941,5.41964674,
940,60.7144165,940,41.41456604,940,47.03008652,940,51.12767792,940,5.417667866,
939,60.7064743,939,41.38615417,939,47.00652695,939,51.10219574,939,5.425037384,
938,60.68385696,938,41.34115219,938,46.97095108,938,51.05423737,938,5.407865524,
937,60.68161774,937,41.32155609,937,46.96070862,937,51.03263092,937,5.414758682,
936,60.67547226,936,41.30469513,936,46.93008423,936,51.0116272,936,5.417337418,
935,60.65710831,935,41.28110123,935,46.88990784,935,50.97735977,935,5.416326046,
934,60.66362762,934,41.25716019,934,46.88039017,934,50.95075989,934,5.404723644,
933,60.63621521,933,41.2307663,933,46.84751511,933,50.9186821,933,5.412152767,
932,60.63528061,932,41.20748138,932,46.80972672,932,50.89339447,932,5.40539217,
931,60.62734604,931,41.18595505,931,46.79201508,931,50.86218262,931,5.40716362,
930,60.62134552,930,41.15445328,930,46.77104187,930,50.84173584,930,5.4040308,
929,60.61761856,929,41.13767624,929,46.73928452,929,50.80770111,929,5.402188778,
928,60.59457779,928,41.09704971,928,46.70764923,928,50.77713013,928,5.394575119,
927,60.59021378,927,41.08179855,927,46.68527985,927,50.75784302,927,5.397502899,
926,60.57922363,926,41.05978012,926,46.65685272,926,50.7260437,926,5.391372204,
925,60.56690216,925,41.02364349,925,46.63386154,925,50.69963837,925,5.39240551,
924,60.56895828,924,41.01221848,924,46.60441971,924,50.67458725,924,5.384514332,
923,60.55615997,923,40.98195267,923,46.57949066,923,50.64428329,923,5.3824687,
922,60.54949951,922,40.95832443,922,46.55229568,922,50.61336899,922,5.393794537,
921,60.52852249,921,40.91676331,921,46.5166893,921,50.5682869,921,5.376768589,
920,60.5211792,920,40.89683151,920,46.49459076,920,50.54373932,920,5.379498005,
919,60.50120544,919,40.8708992,919,46.46008682,919,50.49910736,919,5.370686054,
918,60.49068451,918,40.84632492,918,46.42814636,918,50.46576691,918,5.376080513,
917,60.47829437,917,40.81504822,917,46.40277481,917,50.45148849,917,5.362341404,
916,60.46588898,916,40.77737808,916,46.37275696,916,50.41072845,916,5.380067825,
915,60.46193695,915,40.75262451,915,46.33964539,915,50.37998962,915,5.366224766,
914,60.43903732,914,40.72466278,914,46.30866623,914,50.35217285,914,5.378426075,
913,60.42391205,913,40.69432449,913,46.27618408,913,50.31181717,913,5.357835293,
912,60.40652466,912,40.6726532,912,46.24871826,912,50.28478622,912,5.366380692,
911,60.39348221,911,40.64414215,911,46.22086716,911,50.24524307,911,5.356004238,
910,60.38140488,910,40.60295486,910,46.1845665,910,50.19791031,910,5.359069347,
909,60.37862396,909,40.58379745,909,46.15903854,909,50.17646408,909,5.362112999,
908,60.34964752,908,40.54082489,908,46.12298203,908,50.13866425,908,5.351446629,
907,60.34017181,907,40.52877045,907,46.0998764,907,50.11862564,907,5.35781908,
906,60.33505249,906,40.49290466,906,46.06823349,906,50.07134247,906,5.338974476,
905,60.31727219,905,40.46847153,905,46.05082703,905,50.05696487,905,5.353306293,
904,60.29509735,904,40.42846298,904,45.99814224,904,50.00810623,904,5.330218315,
903,60.27929688,903,40.40332031,903,45.97939682,903,49.97811508,903,5.344060898,
902,60.25902557,902,40.37930298,902,45.93915558,902,49.94594955,902,5.342741966,
901,60.2528038,901,40.34090805,901,45.90590286,901,49.90787506,901,5.34115696,
900,60.23225021,900,40.32082367,900,45.87762451,900,49.87756348,900,5.353261471,
899,60.2107048,899,40.27571487,899,45.84513092,899,49.83430481,899,5.338512421,
898,60.2025795,898,40.2539444,898,45.82054138,898,49.80464554,898,5.344144821,
897,60.19149017,897,40.22019958,897,45.78542328,897,49.78286362,897,5.325554848,
896,60.17156982,896,40.1970253,896,45.74762726,896,49.72625351,896,5.33803463,
895,60.16271591,895,40.16506958,895,45.7258606,895,49.68614578,895,5.335685253,
894,60.12915802,894,40.12602997,894,45.66989136,894,49.66317749,894,5.313374996,
893,60.13479996,893,40.10246277,893,45.66334152,893,49.63856506,893,5.30277729,
892,60.12340164,892,40.08192444,892,45.63070297,892,49.58309937,892,5.329407215,
891,60.11326981,891,40.0316925,891,45.60406876,891,49.54846954,891,5.339539528,
890,60.08208466,890,39.99304199,890,45.54549026,890,49.51691055,890,5.310774803,
889,60.06451797,889,39.98284149,889,45.5368042,889,49.49039841,889,5.325698853,
888,60.06100845,888,39.95730591,888,45.49863052,888,49.45264435,888,5.299872398,
887,60.03781128,887,39.90298843,887,45.45985413,887,49.40841675,887,5.325349331,
886,60.02613831,886,39.88384628,886,45.43917084,886,49.3810463,886,5.317568302,
885,60.01239014,885,39.86188126,885,45.42108154,885,49.33869934,885,5.324838638,
884,59.98995972,884,39.82304764,884,45.35179901,884,49.27802658,884,5.303518295,
883,60.00232697,883,39.79746246,883,45.33389282,883,49.27330399,883,5.304689884,
882,59.96665192,882,39.77439117,882,45.31173325,882,49.25437164,882,5.323193073,
881,59.95066833,881,39.73899078,881,45.28701782,881,49.20746231,881,5.313625336,
880,59.94893265,880,39.7142868,880,45.25037766,880,49.16247559,880,5.310376644,
879,59.93827057,879,39.67885208,879,45.20746613,879,49.12332153,879,5.30165863,
878,59.91710281,878,39.62651443,878,45.17437363,878,49.11395645,878,5.316491604,
877,59.88370895,877,39.59294891,877,45.12498093,877,49.04715347,877,5.290960789,
876,59.884758,876,39.57091141,876,45.10851669,876,49.01386642,876,5.307934761,
875,59.85967636,875,39.53554153,875,45.08797073,875,48.96954727,875,5.294152737,
874,59.84692001,874,39.51468277,874,45.06711197,874,48.95081711,874,5.309372902,
873,59.84247971,873,39.4630394,873,45.02369308,873,48.91297913,873,5.302426338,
872,59.8302536,872,39.46120071,872,44.99120331,872,48.86522675,872,5.299987793,
871,59.80387878,871,39.4231987,871,44.95237732,871,48.84690475,871,5.282130241,
870,59.75390625,870,39.37080383,870,44.91595078,870,48.78028488,870,5.267610073,
869,59.75366211,869,39.3115387,869,44.90156937,869,48.7577858,869,5.266244411,
868,59.76079559,868,39.28413391,868,44.84731674,868,48.72092819,868,5.263795376,
867,59.73456955,867,39.27825546,867,44.80965042,867,48.66131973,867,5.25861454,
866,59.70512009,866,39.24111557,866,44.76888275,866,48.65651703,866,5.288675308,
865,59.6775589,865,39.19448853,865,44.72835541,865,48.58951569,865,5.291096687,
864,59.66215897,864,39.17378616,864,44.68431854,864,48.55310059,864,5.290871143,
863,59.66736221,863,39.13756943,863,44.69697952,863,48.52393723,863,5.292985916,
862,59.638237,862,39.11995316,862,44.67224503,862,48.48085785,862,5.303411007,
861,59.62138748,861,39.06145096,861,44.61102295,861,48.42229462,861,5.261600971,
860,59.60134888,860,39.07394028,860,44.61563492,860,48.41776657,860,5.269604683,
859,59.60026932,859,39.05112839,859,44.55843735,859,48.34882355,859,5.289145947,
858,59.57795334,858,38.96893692,858,44.51332855,858,48.30901337,858,5.277260303,
857,59.56963348,857,38.91983795,857,44.46331787,857,48.2722435,857,5.26959753,
856,59.53142166,856,38.93136978,856,44.44959641,856,48.24200821,856,5.265074253,
855,59.53532028,855,38.88795853,855,44.44353104,855,48.22865677,855,5.28599596,
854,59.561306,854,38.82069778,854,44.32669067,854,48.147686,854,5.269679546,
853,59.48410797,853,38.78044128,853,44.33942795,853,48.09753036,853,5.242856026,
852,59.46829987,852,38.74963379,852,44.27822876,852,48.03637695,852,5.183256626,
851,59.42938232,851,38.74543381,851,44.2389679,851,48.03913116,851,5.287897587,
850,59.4033165,850,38.66585541,850,44.1977005,850,47.94623566,850,5.222866535,
849,59.40125656,849,38.63152695,849,44.19024277,849,47.93050385,849,5.264821529,
848,59.37302017,848,38.65277863,848,44.13499832,848,47.91683197,848,5.271277428,
847,59.39804459,847,38.57369232,847,44.10770416,847,47.89311981,847,5.244924068,
846,59.38233566,846,38.56727219,846,44.07453918,846,47.84450912,846,5.26954937,
845,59.3458252,845,38.54705811,845,44.06780243,845,47.79444504,845,5.249340057,
844,59.30056,844,38.47457886,844,44.01337051,844,47.74241257,844,5.24747467,
843,59.24005508,843,38.38420105,843,43.94151688,843,47.66149521,843,5.183885098,
842,59.27378082,842,38.36244583,842,43.93574524,842,47.61390305,842,5.164049625,
841,59.25890732,841,38.38019943,841,43.89551926,841,47.61103058,841,5.222077847,
840,59.27482224,840,38.33097076,840,43.89847183,840,47.5613327,840,5.186468124,
839,59.25509262,839,38.31731796,839,43.84553909,839,47.53985977,839,5.2054739,
838,59.26263428,838,38.26524734,838,43.75061035,838,47.46593094,838,5.214991093,
837,59.19028091,837,38.21795654,837,43.74999237,837,47.47722626,837,5.267106533,
